2016-05-08 21:55:50.214063|INFO    |VirtualServer |1  |listening on 0.0.0.0:9987
2016-05-08 22:47:53.347720|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_auto_update_type'(id:32914) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.348524|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_is_permanent'(id:32913) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.350023|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_talk_power'(id:32987) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.351591|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_poke_power'(id:32989) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.352462|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_clones_uid'(id:32941) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.353392|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_antiflood'(id:32949) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.354389|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_issue_client_query_command'(id:32950) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.355166|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_permanent'(id:32899) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.356814|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_semi_permanent'(id:32900) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.357516|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_temporary'(id:32901) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.358694|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_password'(id:32902) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.359343|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_ignore_maxclients'(id:32903) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.360799|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_join_power'(id:32904) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.361581|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_use'(id:32806) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.363397|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_description_view_power'(id:32908) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.365066|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permissionoverview_view'(id:32958) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.365748|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permissionoverview_own'(id:32959) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.366630|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_remoteaddress_view'(id:32960) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.367476|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_serverquery_view_power'(id:32961) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.368372|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_serverquery_view_power'(id:32962) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.369078|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_complain_power'(id:32973) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.370020|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_modify_power'(id:32930) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.371180|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_ban_power'(id:32969) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.371860|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_kick_from_server_power'(id:32965) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.372527|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_kick_from_channel_power'(id:32967) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.373162|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_add_power'(id:32932) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.373798|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_needed_member_remove_power'(id:32934) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.374403|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_modify_power'(id:32929) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.374954|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_permission_modify_power'(id:32935) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.375472|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_permission_modify_power'(id:32939) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.375996|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_permission_modify_power'(id:32940) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.376543|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_connectioninfo_view'(id:32792) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.377024|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_power'(id:32889) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.377521|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_complain_list'(id:32974) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.378002|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_permission_modify_power'(id:32847) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.378493|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_needed_move_power'(id:32971) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.379018|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_skip_channelgroup_permissions'(id:32946) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.379534|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_join_ignore_password'(id:32810) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.380032|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_name'(id:32816) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.380514|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_welcomemessage'(id:32817) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.380998|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_password'(id:32820) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.381481|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_icon_id'(id:32838) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.381961|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_weblist'(id:32839) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.382517|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_modify_codec_encryption_mode'(id:32840) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.383043|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_use_reserved_slot'(id:32951) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.383546|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_log_view'(id:32808) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.384024|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_dblist'(id:32797) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.384512|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_create'(id:32927) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.385055|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_create'(id:32928) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.385629|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_delete'(id:32937) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.386184|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_delete'(id:32938) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.386711|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_icon_manage'(id:32912) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.387310|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_max_icon_filesize'(id:32911) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.387816|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_permission_list'(id:32919) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.388387|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_permission_list'(id:32922) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.388880|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_client_permission_list'(id:32924) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.389365|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channel_permission_list'(id:32925) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.389849|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelclient_permission_list'(id:32926) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.390333|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_servergroup_client_list'(id:32920) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.390818|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_channelgroup_client_list'(id:32923) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.391447|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_list'(id:32804) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.391936|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_add'(id:32805) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.392430|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_virtualserver_token_delete'(id:32807) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.392928|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_add_power'(id:32931) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.393420|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_group_member_remove_power'(id:32933) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.393901|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_description'(id:32994) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.394381|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_modify_own_description'(id:32995) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.394884|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_set_flag_talker'(id:32991) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.395374|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_move_power'(id:32970) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.395879|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_channel_power'(id:32966) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.396367|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_power'(id:32968) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.396846|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_list'(id:32977) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.397334|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete_own'(id:32979) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.397809|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_create'(id:32978) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.398283|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_delete'(id:32980) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.398758|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ban_max_bantime'(id:32981) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.399283|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_ignore_bans'(id:32948) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.399769|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_kick_from_server_power'(id:32964) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.400247|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_name'(id:32878) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.400727|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_topic'(id:32879) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.401199|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_description'(id:32880) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.401684|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_password'(id:32881) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.402159|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec'(id:32882) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.402637|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_quality'(id:32883) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.403133|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_codec_latency_factor'(id:32884) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.403624|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxclients'(id:32885) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.404110|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_maxfamilyclients'(id:32886) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.404587|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_parent'(id:32873) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.405065|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_sortorder'(id:32887) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.405556|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_needed_talk_power'(id:32888) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.406077|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_modify_make_codec_encrypted'(id:32891) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.406562|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_child'(id:32850) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.407122|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_permanent'(id:32851) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.407621|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_semi_permanent'(id:32852) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.408097|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_temporary'(id:32853) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.408572|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_topic'(id:32855) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.409055|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_description'(id:32856) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.409533|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_password'(id:32857) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.410016|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex8'(id:32858) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.410535|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex16'(id:32859) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.411048|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_speex32'(id:32860) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.411547|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_maxquality'(id:32864) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.412033|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_latency_factor_min'(id:32865) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.412534|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxclients'(id:32866) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.413012|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_maxfamilyclients'(id:32867) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.413506|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_needed_talk_power'(id:32870) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.414056|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_modify_with_codec_celtmono48'(id:32861) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.414557|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_default'(id:32869) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.415220|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_max_depth'(id:32845) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.415752|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_create_with_sortorder'(id:32868) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.416282|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_power'(id:32897) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.416783|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_permanent'(id:32893) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.417358|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_semi_permanent'(id:32894) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.417878|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_temporary'(id:32895) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.418391|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_delete_flag_force'(id:32896) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.418893|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_avatar_filesize'(id:32943) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.419393|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_use_channel_commander'(id:32952) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.419883|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_max_channel_subscriptions'(id:32944) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.420360|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_channel_subscribe_power'(id:32906) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.420900|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_private_textmessage_power'(id:32982) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.421382|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_server_textmessage_send'(id:32984) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
2016-05-08 22:47:53.421861|INFO    |VirtualServer |1  |permission 'i_needed_modify_power_client_channel_textmessage_send'(id:32985) with values (value:75, negated:0, skipchannel:0) was added by 'lunatic'(id:6) to servergroup 'Panda'(id:10)
